idx,wav_path,prompt_id,tts,emotion,emotion_pred,correct,top_score,eas,proto_margin,tsne_x,tsne_y,nn_space,nn_k,nn_impurity,nn_alt,nn_alt_frac,knn3_match
186,output/sentences/cosyvoice2/fold_2_coral/8.wav,idx8,cosyvoice2,angry,sad,False,0.7275862,0.80905074,-0.07332319,15.679866,-5.7789435,emb,10,0.30000000000000004,sad,1.0,True
187,output/sentences/cosyvoice2/fold_3_echo/8.wav,idx8,cosyvoice2,angry,sad,False,0.8917327,0.76866126,-0.17618585,18.304426,-3.8488367,emb,10,0.6,sad,0.6666666666666666,True
188,output/sentences/cosyvoice2/fold_4_onyx/8.wav,idx8,cosyvoice2,angry,neutral,False,0.44656992,0.77054226,-0.09686893,23.51225,0.9016416,emb,10,1.0,sad,0.7,True
189,output/sentences/cosyvoice2/fold_5_verse/8.wav,idx8,cosyvoice2,angry,angry,True,0.65597886,0.85545623,0.08566505,16.69426,-4.406772,emb,10,0.19999999999999996,sad,1.0,True
190,output/sentences/genai/fold_1_zephyr/8.wav,idx8,genai,angry,angry,True,0.8742942,0.9206319,0.09722984,-38.383656,-5.023194,emb,10,0.09999999999999998,disgusted,1.0,True
191,output/sentences/genai/fold_2_leda/8.wav,idx8,genai,angry,angry,True,0.84616727,0.9133072,0.085173905,-37.608875,-5.512679,emb,10,0.09999999999999998,disgusted,1.0,True
192,output/sentences/genai/fold_3_fenrir/8.wav,idx8,genai,angry,angry,True,0.80763716,0.8978657,0.07194018,-38.811035,-6.2392235,emb,10,0.09999999999999998,disgusted,1.0,True
193,output/sentences/genai/fold_4_kore/8.wav,idx8,genai,angry,angry,True,0.957885,0.93134195,0.15750039,-37.10089,-4.522862,emb,10,0.09999999999999998,disgusted,1.0,True
194,output/sentences/genai/fold_5_charon/8.wav,idx8,genai,angry,angry,True,0.83076346,0.902701,0.079897225,-38.063198,-6.5244303,emb,10,0.09999999999999998,disgusted,1.0,True
195,output/sentences/openai/fold_1_nova/8.wav,idx8,openai,angry,angry,True,0.51275337,0.88618135,0.003195405,10.8670025,-6.5510716,emb,10,0.7,disgusted,0.7142857142857143,True
196,output/sentences/openai/fold_2_coral/8.wav,idx8,openai,angry,angry,True,0.8865446,0.8996576,0.11914593,-32.24333,-1.6182623,emb,10,0.4,disgusted,0.5,True
197,output/sentences/openai/fold_3_echo/8.wav,idx8,openai,angry,angry,True,0.5549743,0.84433806,0.043392777,15.73908,-4.3123116,emb,10,0.6,surprised,0.6666666666666666,True
198,output/sentences/openai/fold_4_onyx/8.wav,idx8,openai,angry,disgusted,False,0.72814584,0.7737633,-0.13840878,13.915888,-7.6412873,emb,10,0.5,disgusted,1.0,True
199,output/sentences/openai/fold_5_verse/8.wav,idx8,openai,angry,angry,True,0.93382263,0.9326296,0.15543556,-32.57594,-1.6726438,emb,10,0.5,fearful,0.4,True
200,output/sentences/azure/fold_1_en-US-JennyNeural/47.wav,idx47,azure,neutral,neutral,True,0.99648213,0.89509654,0.31337184,20.025873,13.118528,emb,10,0.0,,0.0,True
201,output/sentences/azure/fold_2_en-US-DavisNeural/47.wav,idx47,azure,neutral,neutral,True,0.54719996,0.8273618,0.013208389,20.55398,16.275892,emb,10,0.30000000000000004,disgusted,1.0,True
202,output/sentences/azure/fold_3_en-US-GuyNeural/47.wav,idx47,azure,neutral,neutral,True,0.81034696,0.8416998,0.076753795,20.236607,15.714514,emb,10,0.19999999999999996,disgusted,1.0,True
203,output/sentences/azure/fold_4_en-US-AriaNeural/47.wav,idx47,azure,neutral,neutral,True,0.99904066,0.93256724,0.35392708,19.539928,7.1605697,emb,10,0.19999999999999996,disgusted,1.0,True
204,output/sentences/azure/fold_5_en-US-SaraNeural/47.wav,idx47,azure,neutral,neutral,True,0.9935959,0.8899834,0.28910995,19.673946,13.8941765,emb,10,0.0,,0.0,True
205,output/sentences/cosyvoice2/fold_1_nova/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.9743371,0.8862255,0.23187923,18.78585,20.200815,emb,10,0.30000000000000004,disgusted,0.3333333333333333,True
206,output/sentences/cosyvoice2/fold_2_coral/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.98066795,0.86643773,0.2186423,19.489155,19.481955,emb,10,0.09999999999999998,disgusted,1.0,True
207,output/sentences/cosyvoice2/fold_3_echo/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.93612367,0.86723673,0.17110157,18.128887,20.312744,emb,10,0.19999999999999996,disgusted,0.5,True
208,output/sentences/cosyvoice2/fold_4_onyx/47.wav,idx47,cosyvoice2,neutral,sad,False,0.7392045,0.7636381,-0.07684165,32.494183,-17.068342,emb,10,1.0,sad,0.6,False
209,output/sentences/cosyvoice2/fold_5_verse/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.8810872,0.86784875,0.117191315,19.211367,20.690447,emb,10,0.4,surprised,0.75,True
210,output/sentences/genai/fold_1_zephyr/47.wav,idx47,genai,neutral,neutral,True,0.9807458,0.87114656,0.19757402,15.137807,12.485423,emb,10,0.19999999999999996,disgusted,0.5,True
211,output/sentences/genai/fold_2_leda/47.wav,idx47,genai,neutral,neutral,True,0.98770267,0.8702096,0.23754907,16.375185,13.284465,emb,10,0.0,,0.0,True
212,output/sentences/genai/fold_3_fenrir/47.wav,idx47,genai,neutral,neutral,True,0.99554753,0.8991307,0.28811133,17.772526,13.697806,emb,10,0.0,,0.0,True
213,output/sentences/genai/fold_4_kore/47.wav,idx47,genai,neutral,neutral,True,0.99898726,0.9190972,0.34908125,15.284027,11.350658,emb,10,0.09999999999999998,disgusted,1.0,True
214,output/sentences/genai/fold_5_charon/47.wav,idx47,genai,neutral,neutral,True,0.98143756,0.8950289,0.20097381,14.8953905,14.699056,emb,10,0.0,,0.0,True
215,output/sentences/openai/fold_1_nova/47.wav,idx47,openai,neutral,neutral,True,0.9845686,0.88590467,0.22953624,18.079943,14.490825,emb,10,0.0,,0.0,True
216,output/sentences/openai/fold_2_coral/47.wav,idx47,openai,neutral,neutral,True,0.9272549,0.87174356,0.14366448,16.398335,15.082684,emb,10,0.0,,0.0,True
217,output/sentences/openai/fold_3_echo/47.wav,idx47,openai,neutral,neutral,True,0.772899,0.857092,0.07122505,15.258965,15.9188595,emb,10,0.19999999999999996,happy,1.0,True
218,output/sentences/openai/fold_4_onyx/47.wav,idx47,openai,neutral,neutral,True,0.9827276,0.8773958,0.22481483,17.743383,15.272929,emb,10,0.0,,0.0,True
219,output/sentences/openai/fold_5_verse/47.wav,idx47,openai,neutral,neutral,True,0.46701592,0.82491773,0.0050682425,18.120716,16.317091,emb,10,0.0,,0.0,True
220,output/sentences/azure/fold_1_en-US-JennyNeural/26.wav,idx26,azure,fearful,fearful,True,0.94404167,0.9397913,0.15190619,-17.04465,-2.4681494,emb,10,0.0,,0.0,True
221,output/sentences/azure/fold_2_en-US-DavisNeural/26.wav,idx26,azure,fearful,fearful,True,0.9718088,0.94283175,0.18094915,-18.439772,-2.3782582,emb,10,0.0,,0.0,True
222,output/sentences/azure/fold_3_en-US-GuyNeural/26.wav,idx26,azure,fearful,fearful,True,0.79655904,0.92465025,0.07279223,-17.113743,-1.068127,emb,10,0.19999999999999996,surprised,1.0,True
223,output/sentences/azure/fold_4_en-US-AriaNeural/26.wav,idx26,azure,fearful,fearful,True,0.9247465,0.93641764,0.14743817,-16.184858,-1.8678977,emb,10,0.19999999999999996,surprised,1.0,True
224,output/sentences/azure/fold_5_en-US-SaraNeural/26.wav,idx26,azure,fearful,fearful,True,0.9707163,0.93487155,0.21635097,-15.491893,-2.2286694,emb,10,0.0,,0.0,True
225,output/sentences/cosyvoice2/fold_1_nova/26.wav,idx26,cosyvoice2,fearful,angry,False,0.8700221,0.8065227,-0.22105134,-44.216797,1.5996709,emb,10,1.0,angry,1.0,True
226,output/sentences/cosyvoice2/fold_2_coral/26.wav,idx26,cosyvoice2,fearful,angry,False,0.73418057,0.82452464,-0.16201252,-44.019207,2.06446,emb,10,1.0,angry,1.0,True
227,output/sentences/cosyvoice2/fold_3_echo/26.wav,idx26,cosyvoice2,fearful,fearful,True,0.7674277,0.8843366,0.100243986,-6.928199,-3.9213874,emb,10,0.09999999999999998,surprised,1.0,True
228,output/sentences/cosyvoice2/fold_4_onyx/26.wav,idx26,cosyvoice2,fearful,fearful,True,0.7114695,0.8522734,0.072715044,-9.195386,-3.0177424,emb,10,0.09999999999999998,surprised,1.0,True
229,output/sentences/cosyvoice2/fold_5_verse/26.wav,idx26,cosyvoice2,fearful,happy,False,0.55798465,0.8201747,-0.12924606,-9.480013,5.599192,emb,10,0.9,surprised,0.7777777777777778,False
230,output/sentences/genai/fold_1_zephyr/26.wav,idx26,genai,fearful,fearful,True,0.8106962,0.90439695,0.073073804,-10.764675,-7.428013,emb,10,0.30000000000000004,sad,1.0,True
231,output/sentences/genai/fold_2_leda/26.wav,idx26,genai,fearful,fearful,True,0.7884632,0.9027229,0.06619769,-10.754492,-6.804775,emb,10,0.19999999999999996,sad,1.0,True
232,output/sentences/genai/fold_3_fenrir/26.wav,idx26,genai,fearful,fearful,True,0.8675107,0.9012772,0.09923661,-12.173308,-6.470321,emb,10,0.0,,0.0,True
233,output/sentences/genai/fold_4_kore/26.wav,idx26,genai,fearful,fearful,True,0.747926,0.86734146,0.058451295,-10.106621,-8.371936,emb,10,0.09999999999999998,sad,1.0,True
234,output/sentences/genai/fold_5_charon/26.wav,idx26,genai,fearful,fearful,True,0.89671785,0.90245545,0.10901451,-11.38637,-7.6299253,emb,10,0.09999999999999998,sad,1.0,True
235,output/sentences/openai/fold_1_nova/26.wav,idx26,openai,fearful,happy,False,0.91212296,0.77374744,-0.15380472,-9.347375,-1.7224168,emb,10,0.6,surprised,1.0,True
236,output/sentences/openai/fold_2_coral/26.wav,idx26,openai,fearful,fearful,True,0.5661846,0.89279616,0.032090545,-13.015055,1.4963862,emb,10,0.4,surprised,1.0,True
237,output/sentences/openai/fold_3_echo/26.wav,idx26,openai,fearful,sad,False,0.52629626,0.85106945,-0.008821249,-9.363003,-4.7044616,emb,10,0.09999999999999998,surprised,1.0,True
238,output/sentences/openai/fold_4_onyx/26.wav,idx26,openai,fearful,sad,False,0.9134263,0.84088254,-0.11818856,-9.182152,-5.6655917,emb,10,0.4,sad,1.0,True
239,output/sentences/openai/fold_5_verse/26.wav,idx26,openai,fearful,fearful,True,0.7399098,0.86309373,0.09473252,-10.2034,-3.0675192,emb,10,0.19999999999999996,surprised,1.0,True
240,output/sentences/azure/fold_1_en-US-JennyNeural/68.wav,idx68,azure,surprised,angry,False,0.89369166,0.86114174,-0.14184517,-15.653204,5.108619,emb,10,0.6,angry,0.6666666666666666,True
241,output/sentences/azure/fold_2_en-US-DavisNeural/68.wav,idx68,azure,surprised,surprised,True,0.49677533,0.89150524,0.038534164,-12.830158,6.5004387,emb,10,0.4,fearful,0.75,True
242,output/sentences/azure/fold_3_en-US-GuyNeural/68.wav,idx68,azure,surprised,surprised,True,0.46614245,0.8906876,0.014257252,-12.144641,7.73427,emb,10,0.5,happy,0.8,True
243,output/sentences/azure/fold_4_en-US-AriaNeural/68.wav,idx68,azure,surprised,surprised,True,0.49017426,0.8850579,0.002166152,-10.453587,22.245214,emb,10,0.7,happy,1.0,True
244,output/sentences/azure/fold_5_en-US-SaraNeural/68.wav,idx68,azure,surprised,surprised,True,0.9619518,0.92533076,0.22742546,-17.845354,17.597734,emb,10,0.0,,0.0,True
245,output/sentences/cosyvoice2/fold_1_nova/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.9567402,0.9064331,0.20392382,-18.574242,18.616692,emb,10,0.0,,0.0,True
246,output/sentences/cosyvoice2/fold_2_coral/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.9470909,0.92248726,0.17356437,-19.307005,17.659105,emb,10,0.19999999999999996,angry,0.5,True
247,output/sentences/cosyvoice2/fold_3_echo/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.93232137,0.9337096,0.15097857,-14.634743,15.343735,emb,10,0.30000000000000004,happy,0.6666666666666666,True
248,output/sentences/cosyvoice2/fold_4_onyx/68.wav,idx68,cosyvoice2,surprised,fearful,False,0.60797113,0.83421075,-0.03279674,33.201813,-19.626732,emb,10,0.9,fearful,0.7777777777777778,False
249,output/sentences/cosyvoice2/fold_5_verse/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.79563844,0.9054675,0.0860523,-20.310297,17.72758,emb,10,0.30000000000000004,fearful,0.6666666666666666,True
250,output/sentences/genai/fold_1_zephyr/68.wav,idx68,genai,surprised,surprised,True,0.65094507,0.90369225,0.034828365,-14.396192,17.458984,emb,10,0.5,happy,1.0,True
251,output/sentences/genai/fold_2_leda/68.wav,idx68,genai,surprised,surprised,True,0.9786486,0.93562144,0.21530777,-19.41691,16.396254,emb,10,0.0,,0.0,True
252,output/sentences/genai/fold_3_fenrir/68.wav,idx68,genai,surprised,surprised,True,0.8467433,0.91454995,0.10423195,-14.218446,17.168186,emb,10,0.19999999999999996,happy,1.0,True
253,output/sentences/genai/fold_4_kore/68.wav,idx68,genai,surprised,happy,False,0.92089427,0.84359926,-0.12307781,-8.5845995,25.637833,emb,10,0.9,happy,1.0,False
254,output/sentences/genai/fold_5_charon/68.wav,idx68,genai,surprised,surprised,True,0.87648165,0.91071606,0.10888833,-15.965353,17.831865,emb,10,0.09999999999999998,happy,1.0,True
255,output/sentences/openai/fold_1_nova/68.wav,idx68,openai,surprised,happy,False,0.5734389,0.87736404,-0.016524732,-12.7323885,14.926437,emb,10,0.8,happy,1.0,True
256,output/sentences/openai/fold_2_coral/68.wav,idx68,openai,surprised,surprised,True,0.96928656,0.939883,0.2085802,-18.19165,14.9357605,emb,10,0.30000000000000004,fearful,0.6666666666666666,True
257,output/sentences/openai/fold_3_echo/68.wav,idx68,openai,surprised,surprised,True,0.6202961,0.86460304,0.04365647,-12.453259,17.495285,emb,10,0.6,neutral,0.5,True
258,output/sentences/openai/fold_4_onyx/68.wav,idx68,openai,surprised,surprised,True,0.98630464,0.9460281,0.27232313,-18.342432,16.685995,emb,10,0.0,,0.0,True
259,output/sentences/openai/fold_5_verse/68.wav,idx68,openai,surprised,surprised,True,0.47803044,0.8934908,0.008013785,-15.114055,3.9531558,emb,10,0.4,fearful,0.5,True
260,output/sentences/azure/fold_1_en-US-JennyNeural/59.wav,idx59,azure,sad,sad,True,0.99891794,0.8986454,0.38334283,29.242401,-13.102148,emb,10,0.0,,0.0,True
261,output/sentences/azure/fold_2_en-US-DavisNeural/59.wav,idx59,azure,sad,sad,True,0.9159806,0.8873688,0.12291652,20.26984,-19.075104,emb,10,0.7,fearful,1.0,True
262,output/sentences/azure/fold_3_en-US-GuyNeural/59.wav,idx59,azure,sad,sad,True,0.9991217,0.9222226,0.4009688,26.379387,-9.024397,emb,10,0.0,,0.0,True
263,output/sentences/azure/fold_4_en-US-AriaNeural/59.wav,idx59,azure,sad,sad,True,0.9896408,0.8836591,0.2652942,29.46477,-11.726375,emb,10,0.09999999999999998,angry,1.0,True
264,output/sentences/azure/fold_5_en-US-SaraNeural/59.wav,idx59,azure,sad,sad,True,0.99891734,0.9070822,0.3474649,28.52005,-16.212587,emb,10,0.0,,0.0,True
265,output/sentences/cosyvoice2/fold_1_nova/59.wav,idx59,cosyvoice2,sad,sad,True,0.9002729,0.83986074,0.13194025,30.29416,-17.457876,emb,10,0.19999999999999996,fearful,0.5,True
266,output/sentences/cosyvoice2/fold_2_coral/59.wav,idx59,cosyvoice2,sad,sad,True,0.98815674,0.88241094,0.22760546,29.513588,-17.45411,emb,10,0.0,,0.0,True
267,output/sentences/cosyvoice2/fold_3_echo/59.wav,idx59,cosyvoice2,sad,sad,True,0.91519034,0.8633951,0.17421919,19.133762,-3.547872,emb,10,0.30000000000000004,angry,0.3333333333333333,True
268,output/sentences/cosyvoice2/fold_4_onyx/59.wav,idx59,cosyvoice2,sad,sad,True,0.8521095,0.87318957,0.10869026,21.774807,-3.8898618,emb,10,0.09999999999999998,angry,1.0,True
269,output/sentences/cosyvoice2/fold_5_verse/59.wav,idx59,cosyvoice2,sad,sad,True,0.755343,0.84213835,0.08398688,22.08334,-2.1356206,emb,10,0.30000000000000004,angry,0.3333333333333333,True
270,output/sentences/genai/fold_1_zephyr/59.wav,idx59,genai,sad,sad,True,0.99916947,0.9236906,0.3570619,25.98746,-17.572815,emb,10,0.0,,0.0,True
271,output/sentences/genai/fold_2_leda/59.wav,idx59,genai,sad,sad,True,0.99737704,0.9344921,0.29728538,25.511585,-16.145647,emb,10,0.0,,0.0,True
272,output/sentences/genai/fold_3_fenrir/59.wav,idx59,genai,sad,sad,True,0.99904484,0.9200604,0.35313487,26.70313,-17.165117,emb,10,0.0,,0.0,True
273,output/sentences/genai/fold_4_kore/59.wav,idx59,genai,sad,sad,True,0.9933473,0.91324687,0.25200355,24.523285,-18.241083,emb,10,0.0,,0.0,True
274,output/sentences/genai/fold_5_charon/59.wav,idx59,genai,sad,sad,True,0.99710053,0.9117391,0.29210633,26.833984,-18.310581,emb,10,0.0,,0.0,True
275,output/sentences/openai/fold_1_nova/59.wav,idx59,openai,sad,sad,True,0.7764405,0.8505213,0.099577606,21.030394,-3.5687509,emb,10,0.09999999999999998,angry,1.0,True
276,output/sentences/openai/fold_2_coral/59.wav,idx59,openai,sad,sad,True,0.99853384,0.9298024,0.3571872,26.02136,-7.767988,emb,10,0.09999999999999998,angry,1.0,True
277,output/sentences/openai/fold_3_echo/59.wav,idx59,openai,sad,neutral,False,0.8459065,0.777853,-0.16897643,20.581923,-0.09484933,emb,10,0.5,angry,0.4,True
278,output/sentences/openai/fold_4_onyx/59.wav,idx59,openai,sad,sad,True,0.9990024,0.938709,0.34628272,26.387268,-15.526476,emb,10,0.0,,0.0,True
279,output/sentences/openai/fold_5_verse/59.wav,idx59,openai,sad,sad,True,0.99772066,0.91482013,0.32632154,25.257236,-7.6046367,emb,10,0.0,,0.0,True
